"Daily Mean data	    supplied by UK-air on 05/01/2026",,,,,,,,,,,,,,,,,,,,,,,,,,
All Data GMT hour ending,,,,,,,,,,,,,,,,,,,,,,,,,,
Status: V=Verified P=Provisionaly Verified N=Not Verified S=Suspect,,,,,,,,,,,,,,,,,,,,,,,,,,
Site name,Camden Kerbside,,Haringey Roadside,,London Bexley,,London Bloomsbury,,London Eltham,,London Haringey Priory Park South,,London Harlington,,London Hillingdon,,London Marylebone Road,,London N. Kensington,,London Westminster,,Southwark A2 Old Kent Road,,Tower Hamlets Roadside,
2021/6/19,41,V ugm-3,19,V ugm-3,9,V ugm-3,15,V ugm-3,5,V ugm-3,7,V ugm-3,11,V ugm-3,10,V ugm-3,23,V ugm-3,9,V ugm-3,12,V ugm-3,25,V ugm-3,23,V ugm-3
2021/6/20,29,V ugm-3,20,V ugm-3,7,V ugm-3,12,V ugm-3,4,V ugm-3,7,V ugm-3,9,V ugm-3,7,V ugm-3,14,V ugm-3,8,V ugm-3,10,V ugm-3,18,V ugm-3,20,V ugm-3
2021/6/21,29,V ugm-3,25,V ugm-3,8,V ugm-3,15,V ugm-3,6,V ugm-3,10,V ugm-3,10,V ugm-3,7,V ugm-3,16,V ugm-3,10,V ugm-3,12,V ugm-3,21,V ugm-3,22,V ugm-3
2021/6/22,34,V ugm-3,21,V ugm-3,9,V ugm-3,17,V ugm-3,4,V ugm-3,6,V ugm-3,8,V ugm-3,6,V ugm-3,15,V ugm-3,7,V ugm-3,13,V ugm-3,24,V ugm-3,21,V ugm-3
2021/6/23,51,V ugm-3,30,V ugm-3,12,V ugm-3,23,V ugm-3,9,V ugm-3,10,V ugm-3,20,V ugm-3,16,V ugm-3,30,V ugm-3,13,V ugm-3,17,V ugm-3,38,V ugm-3,28,V ugm-3
2021/6/24,45,V ugm-3,31,V ugm-3,19,V ugm-3,29,V ugm-3,16,V ugm-3,18,V ugm-3,17,V ugm-3,21,V ugm-3,42,V ugm-3,20,V ugm-3,23,V ugm-3,26,V ugm-3,31,V ugm-3
2021/6/25,38,V ugm-3,27,V ugm-3,10,V ugm-3,17,V ugm-3,9,V ugm-3,11,V ugm-3,11,V ugm-3,14,V ugm-3,37,V ugm-3,11,V ugm-3,13,V ugm-3,17,V ugm-3,24,V ugm-3
2021/6/26,43,V ugm-3,22,V ugm-3,12,V ugm-3,17,V ugm-3,9,V ugm-3,9,V ugm-3,12,V ugm-3,17,V ugm-3,30,V ugm-3,11,V ugm-3,19,V ugm-3,23,V ugm-3,18,V ugm-3
2021/6/27,28,V ugm-3,19,V ugm-3,11,V ugm-3,13,V ugm-3,7,V ugm-3,8,V ugm-3,13,V ugm-3,8,V ugm-3,17,V ugm-3,9,V ugm-3,12,V ugm-3,21,V ugm-3,24,V ugm-3
2021/6/28,43,V ugm-3,27,V ugm-3,14,V ugm-3,20,V ugm-3,8,V ugm-3,11,V ugm-3,14,V ugm-3,9,V ugm-3,19,V ugm-3,12,V ugm-3,18,V ugm-3,31,V ugm-3,25,V ugm-3
2021/6/29,67,V ugm-3,22,V ugm-3,9,V ugm-3,21,V ugm-3,6,V ugm-3,No data,V ugm-3,13,V ugm-3,8,V ugm-3,18,V ugm-3,11,V ugm-3,15,V ugm-3,27,V ugm-3,21,V ugm-3
2021/6/30,57,V ugm-3,16,V ugm-3,16,V ugm-3,20,V ugm-3,7,V ugm-3,No data,V ugm-3,16,V ugm-3,10,V ugm-3,21,V ugm-3,12,V ugm-3,14,V ugm-3,33,V ugm-3,26,V ugm-3
2021/7/1,59,V ugm-3,32,V ugm-3,19,V ugm-3,22,V ugm-3,16,V ugm-3,No data,V ugm-3,22,V ugm-3,16,V ugm-3,31,V ugm-3,17,V ugm-3,19,V ugm-3,36,V ugm-3,27,V ugm-3
2021/7/2,48,V ugm-3,43,V ugm-3,16,V ugm-3,18,V ugm-3,13,V ugm-3,No data,V ugm-3,18,V ugm-3,33,V ugm-3,58,V ugm-3,12,V ugm-3,19,V ugm-3,20,V ugm-3,22,V ugm-3
2021/7/3,41,V ugm-3,31,V ugm-3,11,V ugm-3,13,V ugm-3,10,V ugm-3,No data,V ugm-3,15,V ugm-3,22,V ugm-3,34,V ugm-3,9,V ugm-3,16,V ugm-3,14,V ugm-3,13,V ugm-3
2021/7/4,27,V ugm-3,24,V ugm-3,4,V ugm-3,9,V ugm-3,6,V ugm-3,No data,V ugm-3,10,V ugm-3,12,V ugm-3,29,V ugm-3,4,V ugm-3,11,V ugm-3,5,V ugm-3,6,V ugm-3
2021/7/5,30,V ugm-3,28,V ugm-3,7,V ugm-3,9,V ugm-3,8,V ugm-3,No data,V ugm-3,9,V ugm-3,22,V ugm-3,57,V ugm-3,7,V ugm-3,10,V ugm-3,8,V ugm-3,8,V ugm-3
2021/7/6,27,V ugm-3,26,V ugm-3,5,V ugm-3,12,V ugm-3,7,V ugm-3,No data,V ugm-3,10,V ugm-3,19,V ugm-3,49,V ugm-3,7,V ugm-3,13,V ugm-3,7,V ugm-3,10,V ugm-3
2021/7/7,27,V ugm-3,29,V ugm-3,7,V ugm-3,9,V ugm-3,7,V ugm-3,No data,V ugm-3,10,V ugm-3,20,V ugm-3,49,V ugm-3,5,V ugm-3,15,V ugm-3,8,V ugm-3,8,V ugm-3
2021/7/8,35,V ugm-3,36,V ugm-3,9,V ugm-3,13,V ugm-3,10,V ugm-3,No data,V ugm-3,14,V ugm-3,33,V ugm-3,70,V ugm-3,8,V ugm-3,17,V ugm-3,11,V ugm-3,14,V ugm-3
2021/7/9,39,V ugm-3,38,V ugm-3,11,V ugm-3,15,V ugm-3,11,V ugm-3,No data,V ugm-3,15,V ugm-3,26,V ugm-3,71,V ugm-3,11,V ugm-3,15,V ugm-3,17,V ugm-3,16,V ugm-3
2021/7/10,55,V ugm-3,34,V ugm-3,18,V ugm-3,26,V ugm-3,17,V ugm-3,No data,V ugm-3,21,V ugm-3,28,V ugm-3,42,V ugm-3,21,V ugm-3,24,V ugm-3,32,V ugm-3,31,V ugm-3
2021/7/11,36,V ugm-3,33,V ugm-3,10,V ugm-3,14,V ugm-3,10,V ugm-3,No data,V ugm-3,14,V ugm-3,22,V ugm-3,34,V ugm-3,10,V ugm-3,13,V ugm-3,13,V ugm-3,14,V ugm-3
2021/7/12,61,V ugm-3,30,V ugm-3,16,V ugm-3,25,V ugm-3,15,V ugm-3,No data,V ugm-3,19,V ugm-3,21,V ugm-3,36,V ugm-3,23,V ugm-3,26,V ugm-3,37,V ugm-3,25,V ugm-3
2021/7/13,58,V ugm-3,20,V ugm-3,15,V ugm-3,22,V ugm-3,11,V ugm-3,No data,V ugm-3,13,V ugm-3,9,V ugm-3,20,V ugm-3,13,V ugm-3,16,V ugm-3,34,V ugm-3,25,V ugm-3
2021/7/14,57,V ugm-3,19,V ugm-3,14,V ugm-3,21,V ugm-3,11,V ugm-3,No data,V ugm-3,11,V ugm-3,8,V ugm-3,17,V ugm-3,12,V ugm-3,16,V ugm-3,33,V ugm-3,24,V ugm-3
2021/7/15,51,V ugm-3,20,V ugm-3,10,V ugm-3,18,V ugm-3,9,V ugm-3,No data,V ugm-3,11,V ugm-3,8,V ugm-3,15,V ugm-3,10,V ugm-3,16,V ugm-3,26,V ugm-3,19,V ugm-3
2021/7/16,47,V ugm-3,24,V ugm-3,19,V ugm-3,19,V ugm-3,9,V ugm-3,No data,V ugm-3,12,V ugm-3,9,V ugm-3,18,V ugm-3,11,V ugm-3,16,V ugm-3,32,V ugm-3,23,V ugm-3
2021/7/17,45,V ugm-3,28,V ugm-3,15,V ugm-3,17,V ugm-3,11,V ugm-3,No data,V ugm-3,16,V ugm-3,11,V ugm-3,24,V ugm-3,14,V ugm-3,16,V ugm-3,29,V ugm-3,24,V ugm-3
2021/7/18,55,V ugm-3,36,V ugm-3,21,V ugm-3,27,V ugm-3,19,V ugm-3,No data,V ugm-3,21,V ugm-3,17,V ugm-3,33,V ugm-3,22,V ugm-3,24,V ugm-3,39,V ugm-3,35,V ugm-3
2021/7/19,67,V ugm-3,40,V ugm-3,26,V ugm-3,28,V ugm-3,22,V ugm-3,No data,V ugm-3,22,V ugm-3,23,V ugm-3,41,V ugm-3,23,V ugm-3,30,V ugm-3,45,V ugm-3,36,V ugm-3
2021/7/20,71,V ugm-3,41,V ugm-3,27,V ugm-3,31,V ugm-3,21,V ugm-3,No data,V ugm-3,25,V ugm-3,36,V ugm-3,59,V ugm-3,27,V ugm-3,30,V ugm-3,41,V ugm-3,38,V ugm-3
2021/7/21,79,V ugm-3,40,V ugm-3,33,V ugm-3,27,V ugm-3,25,V ugm-3,20,V ugm-3,25,V ugm-3,23,V ugm-3,46,V ugm-3,26,V ugm-3,34,V ugm-3,58,V ugm-3,38,V ugm-3
2021/7/22,70,V ugm-3,33,V ugm-3,22,V ugm-3,25,V ugm-3,21,V ugm-3,16,V ugm-3,26,V ugm-3,32,V ugm-3,47,V ugm-3,23,V ugm-3,31,V ugm-3,45,V ugm-3,29,V ugm-3
2021/7/23,43,V ugm-3,19,V ugm-3,9,V ugm-3,12,V ugm-3,11,V ugm-3,7,V ugm-3,16,V ugm-3,14,V ugm-3,27,V ugm-3,11,V ugm-3,16,V ugm-3,29,V ugm-3,17,V ugm-3
2021/7/24,49,V ugm-3,26,V ugm-3,14,V ugm-3,16,V ugm-3,14,V ugm-3,10,V ugm-3,17,V ugm-3,15,V ugm-3,No data,V ugm-3,15,V ugm-3,20,V ugm-3,33,V ugm-3,22,V ugm-3
2021/7/25,56,V ugm-3,27,V ugm-3,14,V ugm-3,21,V ugm-3,11,V ugm-3,6,V ugm-3,11,V ugm-3,9,V ugm-3,No data,V ugm-3,12,V ugm-3,22,V ugm-3,34,V ugm-3,27,V ugm-3
2021/7/26,55,V ugm-3,34,V ugm-3,13,V ugm-3,17,V ugm-3,12,V ugm-3,No data,V ugm-3,14,V ugm-3,23,V ugm-3,No data,V ugm-3,11,V ugm-3,21,V ugm-3,26,V ugm-3,20,V ugm-3
2021/7/27,44,V ugm-3,36,V ugm-3,9,V ugm-3,11,V ugm-3,9,V ugm-3,No data,V ugm-3,10,V ugm-3,26,V ugm-3,52,V ugm-3,8,V ugm-3,13,V ugm-3,12,V ugm-3,13,V ugm-3
2021/7/28,33,V ugm-3,25,V ugm-3,7,V ugm-3,No data,V ugm-3,9,V ugm-3,12,V ugm-3,8,V ugm-3,20,V ugm-3,43,V ugm-3,8,V ugm-3,11,V ugm-3,12,V ugm-3,12,V ugm-3
2021/7/29,26,V ugm-3,23,V ugm-3,6,V ugm-3,No data,V ugm-3,8,V ugm-3,7,V ugm-3,No data,V ugm-3,17,V ugm-3,45,V ugm-3,7,V ugm-3,10,V ugm-3,9,V ugm-3,10,V ugm-3
2021/7/30,26,V ugm-3,20,V ugm-3,8,V ugm-3,17,V ugm-3,8,V ugm-3,8,V ugm-3,No data,V ugm-3,14,V ugm-3,39,V ugm-3,7,V ugm-3,11,V ugm-3,10,V ugm-3,11,V ugm-3
2021/7/31,34,V ugm-3,21,V ugm-3,10,V ugm-3,19,V ugm-3,12,V ugm-3,10,V ugm-3,15,V ugm-3,19,V ugm-3,46,V ugm-3,12,V ugm-3,15,V ugm-3,17,V ugm-3,20,V ugm-3
2021/8/1,35,V ugm-3,19,V ugm-3,10,V ugm-3,16,V ugm-3,9,V ugm-3,7,V ugm-3,20,V ugm-3,10,V ugm-3,26,V ugm-3,10,V ugm-3,13,V ugm-3,18,V ugm-3,19,V ugm-3
2021/8/2,48,V ugm-3,35,V ugm-3,15,V ugm-3,14,V ugm-3,15,V ugm-3,11,V ugm-3,20,V ugm-3,30,V ugm-3,44,V ugm-3,14,V ugm-3,16,V ugm-3,21,V ugm-3,18,V ugm-3
2021/8/3,68,V ugm-3,40,V ugm-3,18,V ugm-3,17,V ugm-3,13,V ugm-3,19,V ugm-3,22,V ugm-3,32,V ugm-3,47,V ugm-3,19,V ugm-3,18,V ugm-3,26,V ugm-3,21,V ugm-3
2021/8/4,62,V ugm-3,42,V ugm-3,23,V ugm-3,22,V ugm-3,16,V ugm-3,16,V ugm-3,17,V ugm-3,31,V ugm-3,54,V ugm-3,19,V ugm-3,24,V ugm-3,33,V ugm-3,26,V ugm-3
2021/8/5,37,V ugm-3,39,V ugm-3,11,V ugm-3,15,V ugm-3,8,V ugm-3,7,V ugm-3,11,V ugm-3,24,V ugm-3,48,V ugm-3,9,V ugm-3,17,V ugm-3,11,V ugm-3,12,V ugm-3
2021/8/6,29,V ugm-3,25,V ugm-3,5,V ugm-3,9,V ugm-3,7,V ugm-3,4,V ugm-3,9,V ugm-3,19,V ugm-3,41,V ugm-3,6,V ugm-3,13,V ugm-3,9,V ugm-3,9,V ugm-3
2021/8/7,30,V ugm-3,29,V ugm-3,6,V ugm-3,12,V ugm-3,7,V ugm-3,6,V ugm-3,10,V ugm-3,19,V ugm-3,38,V ugm-3,7,V ugm-3,12,V ugm-3,11,V ugm-3,11,V ugm-3
2021/8/8,23,V ugm-3,19,V ugm-3,4,V ugm-3,7,V ugm-3,6,V ugm-3,4,V ugm-3,11,V ugm-3,14,V ugm-3,30,V ugm-3,5,V ugm-3,9,V ugm-3,7,V ugm-3,8,V ugm-3
2021/8/9,33,V ugm-3,31,V ugm-3,8,V ugm-3,12,V ugm-3,8,V ugm-3,7,V ugm-3,13,V ugm-3,24,V ugm-3,40,V ugm-3,10,V ugm-3,14,V ugm-3,12,V ugm-3,12,V ugm-3
2021/8/10,34,V ugm-3,26,V ugm-3,9,V ugm-3,13,V ugm-3,10,V ugm-3,12,V ugm-3,10,V ugm-3,26,V ugm-3,44,V ugm-3,11,V ugm-3,14,V ugm-3,14,V ugm-3,16,V ugm-3
2021/8/11,40,V ugm-3,35,V ugm-3,11,V ugm-3,13,V ugm-3,10,V ugm-3,13,V ugm-3,11,V ugm-3,29,V ugm-3,49,V ugm-3,11,V ugm-3,16,V ugm-3,13,V ugm-3,15,V ugm-3
2021/8/12,41,V ugm-3,31,V ugm-3,9,V ugm-3,11,V ugm-3,8,V ugm-3,11,V ugm-3,14,V ugm-3,No data,V ugm-3,43,V ugm-3,9,V ugm-3,15,V ugm-3,11,V ugm-3,11,V ugm-3
2021/8/13,37,V ugm-3,28,V ugm-3,9,V ugm-3,10,V ugm-3,10,V ugm-3,11,V ugm-3,11,V ugm-3,No data,V ugm-3,46,V ugm-3,10,V ugm-3,12,V ugm-3,11,V ugm-3,13,V ugm-3
2021/8/14,42,V ugm-3,31,V ugm-3,8,V ugm-3,9,V ugm-3,9,V ugm-3,10,V ugm-3,12,V ugm-3,23,V ugm-3,43,V ugm-3,9,V ugm-3,11,V ugm-3,11,V ugm-3,12,V ugm-3
2021/8/15,33,V ugm-3,21,V ugm-3,No data,V ugm-3,8,V ugm-3,9,V ugm-3,8,V ugm-3,10,V ugm-3,18,V ugm-3,37,V ugm-3,7,V ugm-3,9,V ugm-3,9,V ugm-3,11,V ugm-3
2021/8/16,38,V ugm-3,14,V ugm-3,No data,V ugm-3,26,V ugm-3,11,V ugm-3,9,V ugm-3,11,V ugm-3,8,V ugm-3,28,V ugm-3,15,V ugm-3,16,V ugm-3,25,V ugm-3,19,V ugm-3
2021/8/17,36,V ugm-3,23,V ugm-3,No data,V ugm-3,30,V ugm-3,17,V ugm-3,No data,V ugm-3,12,V ugm-3,17,V ugm-3,46,V ugm-3,18,V ugm-3,21,V ugm-3,17,V ugm-3,26,V ugm-3
2021/8/18,34,V ugm-3,19,V ugm-3,No data,V ugm-3,20,V ugm-3,11,V ugm-3,No data,V ugm-3,8,V ugm-3,19,V ugm-3,47,V ugm-3,12,V ugm-3,15,V ugm-3,11,V ugm-3,22,V ugm-3
2021/8/19,41,V ugm-3,30,V ugm-3,10,V ugm-3,14,V ugm-3,11,V ugm-3,No data,V ugm-3,10,V ugm-3,26,V ugm-3,49,V ugm-3,11,V ugm-3,14,V ugm-3,9,V ugm-3,17,V ugm-3
2021/8/20,51,V ugm-3,32,V ugm-3,13,V ugm-3,15,V ugm-3,13,V ugm-3,No data,V ugm-3,13,V ugm-3,26,V ugm-3,47,V ugm-3,12,V ugm-3,16,V ugm-3,14,V ugm-3,18,V ugm-3
2021/8/21,69,V ugm-3,40,V ugm-3,18,V ugm-3,19,V ugm-3,13,V ugm-3,No data,V ugm-3,19,V ugm-3,31,V ugm-3,40,V ugm-3,15,V ugm-3,21,V ugm-3,22,V ugm-3,21,V ugm-3
2021/8/22,51,V ugm-3,16,V ugm-3,13,V ugm-3,23,V ugm-3,12,V ugm-3,9,V ugm-3,8,V ugm-3,7,V ugm-3,23,V ugm-3,11,V ugm-3,15,V ugm-3,22,V ugm-3,23,V ugm-3
2021/8/23,65,V ugm-3,27,V ugm-3,No data,V ugm-3,18,V ugm-3,8,V ugm-3,7,V ugm-3,10,V ugm-3,7,V ugm-3,18,V ugm-3,7,V ugm-3,16,V ugm-3,25,V ugm-3,23,V ugm-3
2021/8/24,52,V ugm-3,24,V ugm-3,No data,V ugm-3,17,V ugm-3,9,V ugm-3,9,V ugm-3,12,V ugm-3,11,V ugm-3,25,V ugm-3,9,V ugm-3,18,V ugm-3,28,V ugm-3,23,V ugm-3
2021/8/25,52,V ugm-3,24,V ugm-3,No data,V ugm-3,17,V ugm-3,8,V ugm-3,7,V ugm-3,10,V ugm-3,7,V ugm-3,20,V ugm-3,7,V ugm-3,14,V ugm-3,27,V ugm-3,20,V ugm-3
2021/8/26,66,V ugm-3,17,V ugm-3,No data,V ugm-3,17,V ugm-3,7,V ugm-3,4,V ugm-3,7,V ugm-3,5,V ugm-3,16,V ugm-3,5,V ugm-3,13,V ugm-3,23,V ugm-3,18,V ugm-3
2021/8/27,69,V ugm-3,20,V ugm-3,11,V ugm-3,20,V ugm-3,9,V ugm-3,6,V ugm-3,11,V ugm-3,10,V ugm-3,20,V ugm-3,8,V ugm-3,16,V ugm-3,30,V ugm-3,23,V ugm-3
2021/8/28,57,V ugm-3,24,V ugm-3,13,V ugm-3,17,V ugm-3,10,V ugm-3,9,V ugm-3,13,V ugm-3,11,V ugm-3,20,V ugm-3,11,V ugm-3,17,V ugm-3,26,V ugm-3,23,V ugm-3
2021/8/29,54,V ugm-3,21,V ugm-3,14,V ugm-3,17,V ugm-3,11,V ugm-3,7,V ugm-3,12,V ugm-3,11,V ugm-3,19,V ugm-3,13,V ugm-3,18,V ugm-3,23,V ugm-3,22,V ugm-3
2021/8/30,51,V ugm-3,18,V ugm-3,6,V ugm-3,13,V ugm-3,6,V ugm-3,4,V ugm-3,5,V ugm-3,4,V ugm-3,10,V ugm-3,4,V ugm-3,12,V ugm-3,17,V ugm-3,17,V ugm-3
2021/8/31,62,V ugm-3,25,V ugm-3,8,V ugm-3,19,V ugm-3,8,V ugm-3,7,V ugm-3,9,V ugm-3,7,V ugm-3,16,V ugm-3,7,V ugm-3,16,V ugm-3,25,V ugm-3,19,V ugm-3
2021/9/1,45,V ugm-3,24,V ugm-3,10,V ugm-3,19,V ugm-3,8,V ugm-3,8,V ugm-3,9,V ugm-3,7,V ugm-3,17,V ugm-3,7,V ugm-3,18,V ugm-3,26,V ugm-3,21,V ugm-3
2021/9/2,24,V ugm-3,22,V ugm-3,9,V ugm-3,17,V ugm-3,8,V ugm-3,8,V ugm-3,10,V ugm-3,7,V ugm-3,18,V ugm-3,7,V ugm-3,16,V ugm-3,27,V ugm-3,23,V ugm-3
2021/9/3,38,V ugm-3,31,V ugm-3,13,V ugm-3,20,V ugm-3,12,V ugm-3,13,V ugm-3,19,V ugm-3,20,V ugm-3,37,V ugm-3,14,V ugm-3,22,V ugm-3,36,V ugm-3,27,V ugm-3
2021/9/4,29,V ugm-3,27,V ugm-3,12,V ugm-3,19,V ugm-3,11,V ugm-3,11,V ugm-3,18,V ugm-3,14,V ugm-3,34,V ugm-3,13,V ugm-3,21,V ugm-3,29,V ugm-3,24,V ugm-3
2021/9/5,39,V ugm-3,35,V ugm-3,19,V ugm-3,22,V ugm-3,16,V ugm-3,17,V ugm-3,24,V ugm-3,24,V ugm-3,No data,V ugm-3,20,V ugm-3,25,V ugm-3,35,V ugm-3,28,V ugm-3
2021/9/6,59,V ugm-3,56,V ugm-3,50,V ugm-3,42,V ugm-3,30,V ugm-3,33,V ugm-3,40,V ugm-3,56,V ugm-3,No data,V ugm-3,45,V ugm-3,51,V ugm-3,61,V ugm-3,52,V ugm-3
2021/9/7,62,V ugm-3,53,V ugm-3,42,V ugm-3,49,V ugm-3,30,V ugm-3,32,V ugm-3,36,V ugm-3,47,V ugm-3,No data,V ugm-3,46,V ugm-3,58,V ugm-3,72,V ugm-3,52,V ugm-3
2021/9/8,59,V ugm-3,52,V ugm-3,42,V ugm-3,44,V ugm-3,35,V ugm-3,28,V ugm-3,38,V ugm-3,48,V ugm-3,No data,V ugm-3,38,V ugm-3,51,V ugm-3,63,V ugm-3,45,V ugm-3
2021/9/9,27,V ugm-3,42,V ugm-3,12,V ugm-3,17,V ugm-3,11,V ugm-3,16,V ugm-3,15,V ugm-3,28,V ugm-3,No data,V ugm-3,11,V ugm-3,17,V ugm-3,13,V ugm-3,17,V ugm-3
2021/9/10,24,V ugm-3,42,V ugm-3,13,V ugm-3,16,V ugm-3,No data,V ugm-3,15,V ugm-3,18,V ugm-3,29,V ugm-3,No data,V ugm-3,11,V ugm-3,18,V ugm-3,15,V ugm-3,17,V ugm-3
2021/9/11,22,V ugm-3,27,V ugm-3,8,V ugm-3,12,V ugm-3,No data,V ugm-3,11,V ugm-3,12,V ugm-3,13,V ugm-3,No data,V ugm-3,9,V ugm-3,14,V ugm-3,11,V ugm-3,17,V ugm-3
2021/9/12,35,V ugm-3,28,V ugm-3,15,V ugm-3,19,V ugm-3,No data,V ugm-3,15,V ugm-3,20,V ugm-3,14,V ugm-3,No data,V ugm-3,15,V ugm-3,22,V ugm-3,29,V ugm-3,25,V ugm-3
2021/9/13,29,V ugm-3,29,V ugm-3,18,V ugm-3,20,V ugm-3,No data,V ugm-3,16,V ugm-3,21,V ugm-3,24,V ugm-3,No data,V ugm-3,15,V ugm-3,25,V ugm-3,35,V ugm-3,22,V ugm-3
2021/9/14,No data,V ugm-3,36,V ugm-3,32,V ugm-3,32,V ugm-3,25,V ugm-3,25,V ugm-3,27,V ugm-3,26,V ugm-3,No data,V ugm-3,28,V ugm-3,36,V ugm-3,43,V ugm-3,35,V ugm-3
2021/9/15,No data,V ugm-3,31,V ugm-3,24,V ugm-3,29,V ugm-3,17,V ugm-3,16,V ugm-3,24,V ugm-3,16,V ugm-3,38,V ugm-3,22,V ugm-3,31,V ugm-3,52,V ugm-3,39,V ugm-3
2021/9/16,No data,V ugm-3,40,V ugm-3,21,V ugm-3,27,V ugm-3,19,V ugm-3,20,V ugm-3,22,V ugm-3,33,V ugm-3,70,V ugm-3,23,V ugm-3,30,V ugm-3,24,V ugm-3,30,V ugm-3
2021/9/17,No data,V ugm-3,51,V ugm-3,19,V ugm-3,19,V ugm-3,12,V ugm-3,21,V ugm-3,25,V ugm-3,40,V ugm-3,74,V ugm-3,13,V ugm-3,23,V ugm-3,20,V ugm-3,21,V ugm-3
2021/9/18,No data,V ugm-3,44,V ugm-3,30,V ugm-3,31,V ugm-3,21,V ugm-3,25,V ugm-3,27,V ugm-3,42,V ugm-3,68,V ugm-3,32,V ugm-3,36,V ugm-3,39,V ugm-3,38,V ugm-3
2021/9/19,No data,V ugm-3,30,V ugm-3,30,V ugm-3,32,V ugm-3,23,V ugm-3,23,V ugm-3,24,V ugm-3,23,V ugm-3,39,V ugm-3,24,V ugm-3,32,V ugm-3,36,V ugm-3,37,V ugm-3
2021/9/20,No data,V ugm-3,30,V ugm-3,22,V ugm-3,25,V ugm-3,17,V ugm-3,16,V ugm-3,19,V ugm-3,16,V ugm-3,29,V ugm-3,17,V ugm-3,23,V ugm-3,38,V ugm-3,31,V ugm-3
2021/9/21,No data,V ugm-3,37,V ugm-3,31,V ugm-3,36,V ugm-3,27,V ugm-3,23,V ugm-3,28,V ugm-3,30,V ugm-3,48,V ugm-3,32,V ugm-3,41,V ugm-3,40,V ugm-3,41,V ugm-3
2021/9/22,No data,V ugm-3,38,V ugm-3,25,V ugm-3,27,V ugm-3,21,V ugm-3,24,V ugm-3,22,V ugm-3,33,V ugm-3,69,V ugm-3,24,V ugm-3,27,V ugm-3,25,V ugm-3,31,V ugm-3
2021/9/23,No data,V ugm-3,36,V ugm-3,15,V ugm-3,20,V ugm-3,17,V ugm-3,18,V ugm-3,15,V ugm-3,31,V ugm-3,61,V ugm-3,19,V ugm-3,20,V ugm-3,18,V ugm-3,26,V ugm-3
2021/9/24,No data,V ugm-3,38,V ugm-3,13,V ugm-3,16,V ugm-3,15,V ugm-3,19,V ugm-3,16,V ugm-3,31,V ugm-3,62,V ugm-3,15,V ugm-3,18,V ugm-3,17,V ugm-3,21,V ugm-3
2021/9/25,No data,V ugm-3,32,V ugm-3,21,V ugm-3,19,V ugm-3,15,V ugm-3,17,V ugm-3,19,V ugm-3,29,V ugm-3,38,V ugm-3,16,V ugm-3,23,V ugm-3,26,V ugm-3,25,V ugm-3
2021/9/26,No data,V ugm-3,38,V ugm-3,15,V ugm-3,17,V ugm-3,11,V ugm-3,15,V ugm-3,24,V ugm-3,32,V ugm-3,46,V ugm-3,17,V ugm-3,21,V ugm-3,20,V ugm-3,23,V ugm-3
2021/9/27,No data,V ugm-3,25,V ugm-3,8,V ugm-3,12,V ugm-3,9,V ugm-3,10,V ugm-3,14,V ugm-3,21,V ugm-3,46,V ugm-3,7,V ugm-3,14,V ugm-3,8,V ugm-3,13,V ugm-3
2021/9/28,No data,V ugm-3,40,V ugm-3,12,V ugm-3,16,V ugm-3,9,V ugm-3,14,V ugm-3,19,V ugm-3,29,V ugm-3,49,V ugm-3,11,V ugm-3,17,V ugm-3,12,V ugm-3,13,V ugm-3
2021/9/29,No data,V ugm-3,20,V ugm-3,17,V ugm-3,29,V ugm-3,17,V ugm-3,14,V ugm-3,15,V ugm-3,16,V ugm-3,45,V ugm-3,15,V ugm-3,21,V ugm-3,24,V ugm-3,23,V ugm-3
2021/9/30,No data,V ugm-3,33,V ugm-3,No data,V ugm-3,15,V ugm-3,10,V ugm-3,15,V ugm-3,18,V ugm-3,29,V ugm-3,No data,V ugm-3,11,V ugm-3,19,V ugm-3,16,V ugm-3,13,V ugm-3
2021/10/1,No data,V ugm-3,29,V ugm-3,16,V ugm-3,18,V ugm-3,13,V ugm-3,15,V ugm-3,16,V ugm-3,29,V ugm-3,No data,V ugm-3,13,V ugm-3,18,V ugm-3,16,V ugm-3,No data,V ugm-3
2021/10/2,No data,V ugm-3,32,V ugm-3,13,V ugm-3,18,V ugm-3,9,V ugm-3,18,V ugm-3,17,V ugm-3,31,V ugm-3,52,V ugm-3,14,V ugm-3,17,V ugm-3,14,V ugm-3,No data,V ugm-3
2021/10/3,No data,V ugm-3,26,V ugm-3,9,V ugm-3,10,V ugm-3,8,V ugm-3,11,V ugm-3,18,V ugm-3,21,V ugm-3,42,V ugm-3,8,V ugm-3,11,V ugm-3,10,V ugm-3,No data,V ugm-3
2021/10/4,No data,V ugm-3,39,V ugm-3,10,V ugm-3,16,V ugm-3,8,V ugm-3,16,V ugm-3,20,V ugm-3,31,V ugm-3,57,V ugm-3,12,V ugm-3,16,V ugm-3,12,V ugm-3,No data,V ugm-3
2021/10/5,No data,V ugm-3,21,V ugm-3,11,V ugm-3,23,V ugm-3,No data,V ugm-3,11,V ugm-3,11,V ugm-3,19,V ugm-3,51,V ugm-3,9,V ugm-3,16,V ugm-3,12,V ugm-3,21,V ugm-3
