Daily Mean data	    supplied by UK-air on 06/01/2026
All Data GMT hour ending
Status: V=Verified P=Provisionaly Verified N=Not Verified S=Suspect
,"Camden Kerbside",,"Haringey Roadside",,"London Bexley",,"London Bloomsbury",,"London Eltham",,"London Haringey Priory Park South",,"London Harlington",,"London Hillingdon",,"London Marylebone Road",,"London N. Kensington",,"London Teddington",,"London Westminster",,"Southwark A2 Old Kent Road",,"Tower Hamlets Roadside",
2016-08-26,55,V ugm-3,32,V ugm-3,31,V ugm-3,43,V ugm-3,26,V ugm-3,20,V ugm-3,31,V ugm-3,30,V ugm-3,81,V ugm-3,28,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,55,V ugm-3
2016-08-27,55,V ugm-3,40,V ugm-3,24,V ugm-3,35,V ugm-3,21,V ugm-3,23,V ugm-3,36,V ugm-3,57,V ugm-3,73,V ugm-3,33,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,44,V ugm-3
2016-08-28,28,V ugm-3,25,V ugm-3,9,V ugm-3,13,V ugm-3,9,V ugm-3,11,V ugm-3,22,V ugm-3,48,V ugm-3,75,V ugm-3,18,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,15,V ugm-3
2016-08-29,57,V ugm-3,30,V ugm-3,19,V ugm-3,44,V ugm-3,17,V ugm-3,13,V ugm-3,26,V ugm-3,23,V ugm-3,46,V ugm-3,34,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,58,V ugm-3
2016-08-30,83,V ugm-3,63,V ugm-3,28,V ugm-3,37,V ugm-3,21,V ugm-3,31,V ugm-3,42,V ugm-3,86,V ugm-3,136,V ugm-3,37,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,54,V ugm-3
2016-08-31,46,V ugm-3,44,V ugm-3,27,V ugm-3,30,V ugm-3,22,V ugm-3,23,V ugm-3,28,V ugm-3,67,V ugm-3,118,V ugm-3,29,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,54,V ugm-3
2016-09-01,54,V ugm-3,42,V ugm-3,No data,V ugm-3,28,V ugm-3,18,V ugm-3,25,V ugm-3,29,V ugm-3,55,V ugm-3,113,V ugm-3,27,V ugm-3,No data,V ugm-3,No data,V ugm-3,29,V ugm-3,46,V ugm-3
2016-09-02,60,V ugm-3,38,V ugm-3,No data,V ugm-3,20,V ugm-3,12,V ugm-3,20,V ugm-3,26,V ugm-3,62,V ugm-3,103,V ugm-3,22,V ugm-3,No data,V ugm-3,No data,V ugm-3,20,V ugm-3,31,V ugm-3
2016-09-03,52,V ugm-3,34,V ugm-3,11,V ugm-3,20,V ugm-3,9,V ugm-3,16,V ugm-3,24,V ugm-3,52,V ugm-3,81,V ugm-3,19,V ugm-3,No data,V ugm-3,No data,V ugm-3,17,V ugm-3,26,V ugm-3
2016-09-04,21,V ugm-3,20,V ugm-3,9,V ugm-3,16,V ugm-3,9,V ugm-3,9,V ugm-3,11,V ugm-3,31,V ugm-3,62,V ugm-3,12,V ugm-3,No data,V ugm-3,No data,V ugm-3,15,V ugm-3,34,V ugm-3
2016-09-05,71,V ugm-3,44,V ugm-3,No data,V ugm-3,No data,V ugm-3,16,V ugm-3,29,V ugm-3,25,V ugm-3,61,V ugm-3,100,V ugm-3,29,V ugm-3,No data,V ugm-3,No data,V ugm-3,26,V ugm-3,24,V ugm-3
2016-09-06,56,V ugm-3,36,V ugm-3,16,V ugm-3,No data,V ugm-3,14,V ugm-3,22,V ugm-3,22,V ugm-3,51,V ugm-3,102,V ugm-3,21,V ugm-3,No data,V ugm-3,No data,V ugm-3,24,V ugm-3,16,V ugm-3
2016-09-07,112,V ugm-3,53,V ugm-3,No data,V ugm-3,32,V ugm-3,19,V ugm-3,30,V ugm-3,35,V ugm-3,No data,V ugm-3,112,V ugm-3,33,V ugm-3,No data,V ugm-3,No data,V ugm-3,43,V ugm-3,26,V ugm-3
2016-09-08,59,V ugm-3,39,V ugm-3,23,V ugm-3,38,V ugm-3,19,V ugm-3,21,V ugm-3,31,V ugm-3,No data,V ugm-3,123,V ugm-3,30,V ugm-3,No data,V ugm-3,No data,V ugm-3,41,V ugm-3,46,V ugm-3
2016-09-09,55,V ugm-3,41,V ugm-3,13,V ugm-3,17,V ugm-3,8,V ugm-3,15,V ugm-3,23,V ugm-3,No data,V ugm-3,111,V ugm-3,17,V ugm-3,No data,V ugm-3,No data,V ugm-3,16,V ugm-3,46,V ugm-3
2016-09-10,42,V ugm-3,36,V ugm-3,13,V ugm-3,20,V ugm-3,9,V ugm-3,18,V ugm-3,21,V ugm-3,53,V ugm-3,86,V ugm-3,20,V ugm-3,No data,V ugm-3,No data,V ugm-3,18,V ugm-3,26,V ugm-3
2016-09-11,55,V ugm-3,41,V ugm-3,19,V ugm-3,24,V ugm-3,11,V ugm-3,21,V ugm-3,31,V ugm-3,54,V ugm-3,98,V ugm-3,25,V ugm-3,No data,V ugm-3,No data,V ugm-3,27,V ugm-3,51,V ugm-3
2016-09-12,82,V ugm-3,57,V ugm-3,28,V ugm-3,31,V ugm-3,18,V ugm-3,31,V ugm-3,35,V ugm-3,80,V ugm-3,114,V ugm-3,35,V ugm-3,No data,V ugm-3,No data,V ugm-3,35,V ugm-3,43,V ugm-3
2016-09-13,120,V ugm-3,61,V ugm-3,41,V ugm-3,62,V ugm-3,39,V ugm-3,38,V ugm-3,62,V ugm-3,89,V ugm-3,131,V ugm-3,63,V ugm-3,No data,V ugm-3,No data,V ugm-3,82,V ugm-3,78,V ugm-3
2016-09-14,95,V ugm-3,66,V ugm-3,36,V ugm-3,46,V ugm-3,33,V ugm-3,37,V ugm-3,48,V ugm-3,86,V ugm-3,No data,V ugm-3,43,V ugm-3,No data,V ugm-3,No data,V ugm-3,60,V ugm-3,77,V ugm-3
2016-09-15,98,V ugm-3,58,V ugm-3,27,V ugm-3,49,V ugm-3,31,V ugm-3,30,V ugm-3,45,V ugm-3,62,V ugm-3,No data,V ugm-3,36,V ugm-3,No data,V ugm-3,No data,V ugm-3,67,V ugm-3,68,V ugm-3
2016-09-16,69,V ugm-3,26,V ugm-3,19,V ugm-3,31,V ugm-3,20,V ugm-3,17,V ugm-3,25,V ugm-3,27,V ugm-3,50,V ugm-3,23,V ugm-3,No data,V ugm-3,No data,V ugm-3,56,V ugm-3,54,V ugm-3
2016-09-17,62,V ugm-3,20,V ugm-3,11,V ugm-3,25,V ugm-3,10,V ugm-3,9,V ugm-3,13,V ugm-3,13,V ugm-3,30,V ugm-3,15,V ugm-3,No data,V ugm-3,No data,V ugm-3,51,V ugm-3,39,V ugm-3
2016-09-18,73,V ugm-3,31,V ugm-3,20,V ugm-3,35,V ugm-3,20,V ugm-3,19,V ugm-3,22,V ugm-3,16,V ugm-3,49,V ugm-3,21,V ugm-3,No data,V ugm-3,No data,V ugm-3,65,V ugm-3,64,V ugm-3
2016-09-19,88,V ugm-3,36,V ugm-3,30,V ugm-3,37,V ugm-3,38,V ugm-3,27,V ugm-3,38,V ugm-3,41,V ugm-3,62,V ugm-3,41,V ugm-3,No data,V ugm-3,No data,V ugm-3,59,V ugm-3,75,V ugm-3
2016-09-20,112,V ugm-3,42,V ugm-3,21,V ugm-3,30,V ugm-3,26,V ugm-3,22,V ugm-3,33,V ugm-3,33,V ugm-3,54,V ugm-3,35,V ugm-3,No data,V ugm-3,No data,V ugm-3,78,V ugm-3,72,V ugm-3
2016-09-21,103,V ugm-3,61,V ugm-3,28,V ugm-3,38,V ugm-3,24,V ugm-3,34,V ugm-3,45,V ugm-3,87,V ugm-3,127,V ugm-3,40,V ugm-3,No data,V ugm-3,No data,V ugm-3,42,V ugm-3,59,V ugm-3
2016-09-22,74,V ugm-3,52,V ugm-3,26,V ugm-3,27,V ugm-3,22,V ugm-3,28,V ugm-3,35,V ugm-3,76,V ugm-3,133,V ugm-3,35,V ugm-3,,,No data,V ugm-3,32,V ugm-3,51,V ugm-3
2016-09-23,83,V ugm-3,58,V ugm-3,25,V ugm-3,32,V ugm-3,23,V ugm-3,30,V ugm-3,37,V ugm-3,82,V ugm-3,143,V ugm-3,33,V ugm-3,,,No data,V ugm-3,39,V ugm-3,58,V ugm-3
2016-09-24,64,V ugm-3,54,V ugm-3,15,V ugm-3,32,V ugm-3,9,V ugm-3,26,V ugm-3,43,V ugm-3,90,V ugm-3,113,V ugm-3,25,V ugm-3,,,No data,V ugm-3,18,V ugm-3,30,V ugm-3
2016-09-25,36,V ugm-3,33,V ugm-3,11,V ugm-3,16,V ugm-3,10,V ugm-3,15,V ugm-3,26,V ugm-3,54,V ugm-3,97,V ugm-3,16,V ugm-3,,,No data,V ugm-3,14,V ugm-3,29,V ugm-3
2016-09-26,77,V ugm-3,57,V ugm-3,27,V ugm-3,34,V ugm-3,18,V ugm-3,32,V ugm-3,39,V ugm-3,88,V ugm-3,117,V ugm-3,38,V ugm-3,,,No data,V ugm-3,40,V ugm-3,44,V ugm-3
2016-09-27,59,V ugm-3,50,V ugm-3,19,V ugm-3,31,V ugm-3,14,V ugm-3,25,V ugm-3,33,V ugm-3,66,V ugm-3,106,V ugm-3,30,V ugm-3,,,No data,V ugm-3,27,V ugm-3,37,V ugm-3
2016-09-28,44,V ugm-3,36,V ugm-3,11,V ugm-3,24,V ugm-3,12,V ugm-3,18,V ugm-3,21,V ugm-3,54,V ugm-3,110,V ugm-3,21,V ugm-3,,,No data,V ugm-3,17,V ugm-3,36,V ugm-3
2016-09-29,31,V ugm-3,29,V ugm-3,10,V ugm-3,27,V ugm-3,11,V ugm-3,14,V ugm-3,13,V ugm-3,50,V ugm-3,111,V ugm-3,19,V ugm-3,,,No data,V ugm-3,16,V ugm-3,41,V ugm-3
2016-09-30,58,V ugm-3,46,V ugm-3,21,V ugm-3,29,V ugm-3,16,V ugm-3,25,V ugm-3,32,V ugm-3,72,V ugm-3,132,V ugm-3,No data,V ugm-3,,,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3
2016-10-01,72,V ugm-3,49,V ugm-3,25,V ugm-3,34,V ugm-3,21,V ugm-3,28,V ugm-3,35,V ugm-3,66,V ugm-3,95,V ugm-3,38,V ugm-3,,,No data,V ugm-3,43,V ugm-3,51,V ugm-3
2016-10-02,63,V ugm-3,30,V ugm-3,17,V ugm-3,32,V ugm-3,17,V ugm-3,17,V ugm-3,26,V ugm-3,23,V ugm-3,44,V ugm-3,28,V ugm-3,,,No data,V ugm-3,65,V ugm-3,60,V ugm-3
2016-10-03,95,V ugm-3,55,V ugm-3,32,V ugm-3,51,V ugm-3,33,V ugm-3,32,V ugm-3,48,V ugm-3,61,V ugm-3,92,V ugm-3,60,V ugm-3,,,No data,V ugm-3,70,V ugm-3,83,V ugm-3
2016-10-04,61,V ugm-3,39,V ugm-3,21,V ugm-3,32,V ugm-3,23,V ugm-3,23,V ugm-3,34,V ugm-3,49,V ugm-3,90,V ugm-3,42,V ugm-3,,,No data,V ugm-3,61,V ugm-3,56,V ugm-3
2016-10-05,53,V ugm-3,38,V ugm-3,15,V ugm-3,29,V ugm-3,17,V ugm-3,27,V ugm-3,24,V ugm-3,42,V ugm-3,90,V ugm-3,38,V ugm-3,,,No data,V ugm-3,54,V ugm-3,47,V ugm-3
2016-10-06,57,V ugm-3,40,V ugm-3,No data,V ugm-3,31,V ugm-3,15,V ugm-3,23,V ugm-3,32,V ugm-3,37,V ugm-3,75,V ugm-3,33,V ugm-3,,,No data,V ugm-3,66,V ugm-3,58,V ugm-3
2016-10-07,73,V ugm-3,47,V ugm-3,24,V ugm-3,38,V ugm-3,27,V ugm-3,34,V ugm-3,42,V ugm-3,46,V ugm-3,69,V ugm-3,44,V ugm-3,,,No data,V ugm-3,78,V ugm-3,70,V ugm-3
2016-10-08,66,V ugm-3,37,V ugm-3,16,V ugm-3,33,V ugm-3,15,V ugm-3,14,V ugm-3,20,V ugm-3,19,V ugm-3,47,V ugm-3,23,V ugm-3,,,No data,V ugm-3,65,V ugm-3,57,V ugm-3
2016-10-09,56,V ugm-3,32,V ugm-3,14,V ugm-3,28,V ugm-3,12,V ugm-3,12,V ugm-3,18,V ugm-3,18,V ugm-3,45,V ugm-3,25,V ugm-3,,,No data,V ugm-3,58,V ugm-3,53,V ugm-3
2016-10-10,81,V ugm-3,45,V ugm-3,22,V ugm-3,38,V ugm-3,22,V ugm-3,20,V ugm-3,29,V ugm-3,29,V ugm-3,54,V ugm-3,34,V ugm-3,,,No data,V ugm-3,79,V ugm-3,67,V ugm-3
2016-10-11,74,V ugm-3,49,V ugm-3,29,V ugm-3,37,V ugm-3,31,V ugm-3,31,V ugm-3,41,V ugm-3,45,V ugm-3,66,V ugm-3,44,V ugm-3,,,No data,V ugm-3,83,V ugm-3,70,V ugm-3
2016-10-12,52,V ugm-3,35,V ugm-3,19,V ugm-3,30,V ugm-3,18,V ugm-3,23,V ugm-3,29,V ugm-3,34,V ugm-3,50,V ugm-3,30,V ugm-3,,,No data,V ugm-3,72,V ugm-3,58,V ugm-3
2016-10-13,54,V ugm-3,35,V ugm-3,19,V ugm-3,32,V ugm-3,22,V ugm-3,30,V ugm-3,33,V ugm-3,37,V ugm-3,60,V ugm-3,34,V ugm-3,,,No data,V ugm-3,64,V ugm-3,52,V ugm-3
2016-10-14,65,V ugm-3,38,V ugm-3,24,V ugm-3,35,V ugm-3,26,V ugm-3,26,V ugm-3,No data,V ugm-3,45,V ugm-3,70,V ugm-3,41,V ugm-3,,,No data,V ugm-3,79,V ugm-3,60,V ugm-3
2016-10-15,64,V ugm-3,49,V ugm-3,18,V ugm-3,36,V ugm-3,14,V ugm-3,27,V ugm-3,No data,V ugm-3,76,V ugm-3,97,V ugm-3,37,V ugm-3,,,No data,V ugm-3,37,V ugm-3,42,V ugm-3
2016-10-16,51,V ugm-3,49,V ugm-3,14,V ugm-3,31,V ugm-3,8,V ugm-3,23,V ugm-3,No data,V ugm-3,75,V ugm-3,90,V ugm-3,31,V ugm-3,,,No data,V ugm-3,34,V ugm-3,34,V ugm-3
2016-10-17,65,V ugm-3,55,V ugm-3,22,V ugm-3,36,V ugm-3,16,V ugm-3,31,V ugm-3,No data,V ugm-3,85,V ugm-3,129,V ugm-3,36,V ugm-3,,,No data,V ugm-3,30,V ugm-3,43,V ugm-3
2016-10-18,35,V ugm-3,29,V ugm-3,17,V ugm-3,37,V ugm-3,18,V ugm-3,16,V ugm-3,18,V ugm-3,40,V ugm-3,97,V ugm-3,24,V ugm-3,,,No data,V ugm-3,34,V ugm-3,52,V ugm-3
2016-10-19,66,V ugm-3,25,V ugm-3,20,V ugm-3,46,V ugm-3,23,V ugm-3,18,V ugm-3,30,V ugm-3,26,V ugm-3,60,V ugm-3,36,V ugm-3,,,No data,V ugm-3,65,V ugm-3,64,V ugm-3
2016-10-20,79,V ugm-3,31,V ugm-3,19,V ugm-3,42,V ugm-3,18,V ugm-3,13,V ugm-3,27,V ugm-3,27,V ugm-3,51,V ugm-3,34,V ugm-3,,,No data,V ugm-3,79,V ugm-3,59,V ugm-3
2016-10-21,86,V ugm-3,33,V ugm-3,23,V ugm-3,40,V ugm-3,20,V ugm-3,17,V ugm-3,23,V ugm-3,26,V ugm-3,49,V ugm-3,33,V ugm-3,,,No data,V ugm-3,83,V ugm-3,62,V ugm-3
2016-10-22,67,V ugm-3,37,V ugm-3,20,V ugm-3,36,V ugm-3,17,V ugm-3,19,V ugm-3,28,V ugm-3,35,V ugm-3,46,V ugm-3,33,V ugm-3,,,No data,V ugm-3,70,V ugm-3,61,V ugm-3
2016-10-23,42,V ugm-3,32,V ugm-3,18,V ugm-3,28,V ugm-3,19,V ugm-3,20,V ugm-3,24,V ugm-3,31,V ugm-3,53,V ugm-3,29,V ugm-3,,,No data,V ugm-3,52,V ugm-3,53,V ugm-3
2016-10-24,68,V ugm-3,43,V ugm-3,26,V ugm-3,38,V ugm-3,30,V ugm-3,34,V ugm-3,41,V ugm-3,48,V ugm-3,59,V ugm-3,45,V ugm-3,,,No data,V ugm-3,78,V ugm-3,70,V ugm-3
2016-10-25,84,V ugm-3,53,V ugm-3,36,V ugm-3,51,V ugm-3,36,V ugm-3,36,V ugm-3,57,V ugm-3,55,V ugm-3,78,V ugm-3,58,V ugm-3,,,No data,V ugm-3,95,V ugm-3,79,V ugm-3
2016-10-26,63,V ugm-3,52,V ugm-3,27,V ugm-3,37,V ugm-3,30,V ugm-3,38,V ugm-3,35,V ugm-3,72,V ugm-3,137,V ugm-3,45,V ugm-3,,,No data,V ugm-3,44,V ugm-3,63,V ugm-3
2016-10-27,53,V ugm-3,46,V ugm-3,18,V ugm-3,32,V ugm-3,21,V ugm-3,31,V ugm-3,31,V ugm-3,63,V ugm-3,135,V ugm-3,36,V ugm-3,,,No data,V ugm-3,28,V ugm-3,52,V ugm-3
2016-10-28,59,V ugm-3,41,V ugm-3,28,V ugm-3,40,V ugm-3,31,V ugm-3,31,V ugm-3,34,V ugm-3,54,V ugm-3,104,V ugm-3,40,V ugm-3,,,No data,V ugm-3,45,V ugm-3,77,V ugm-3
2016-10-29,85,V ugm-3,60,V ugm-3,33,V ugm-3,48,V ugm-3,31,V ugm-3,40,V ugm-3,33,V ugm-3,55,V ugm-3,98,V ugm-3,58,V ugm-3,,,No data,V ugm-3,55,V ugm-3,74,V ugm-3
2016-10-30,72,V ugm-3,46,V ugm-3,29,V ugm-3,49,V ugm-3,31,V ugm-3,36,V ugm-3,30,V ugm-3,46,V ugm-3,71,V ugm-3,61,V ugm-3,,,No data,V ugm-3,70,V ugm-3,64,V ugm-3
2016-10-31,87,V ugm-3,53,V ugm-3,36,V ugm-3,76,V ugm-3,42,V ugm-3,39,V ugm-3,57,V ugm-3,60,V ugm-3,93,V ugm-3,76,V ugm-3,,,No data,V ugm-3,91,V ugm-3,83,V ugm-3
2016-11-01,94,V ugm-3,42,V ugm-3,22,V ugm-3,No data,V ugm-3,28,V ugm-3,No data,V ugm-3,25,V ugm-3,32,V ugm-3,80,V ugm-3,53,V ugm-3,,,No data,V ugm-3,75,V ugm-3,70,V ugm-3
2016-11-02,90,V ugm-3,48,V ugm-3,35,V ugm-3,61,V ugm-3,37,V ugm-3,No data,V ugm-3,41,V ugm-3,48,V ugm-3,81,V ugm-3,59,V ugm-3,,,No data,V ugm-3,83,V ugm-3,77,V ugm-3
2016-11-03,83,V ugm-3,63,V ugm-3,38,V ugm-3,59,V ugm-3,36,V ugm-3,No data,V ugm-3,42,V ugm-3,83,V ugm-3,150,V ugm-3,62,V ugm-3,,,No data,V ugm-3,53,V ugm-3,No data,V ugm-3
2016-11-04,82,V ugm-3,57,V ugm-3,38,V ugm-3,57,V ugm-3,37,V ugm-3,No data,V ugm-3,40,V ugm-3,73,V ugm-3,122,V ugm-3,56,V ugm-3,,,No data,V ugm-3,65,V ugm-3,No data,V ugm-3
2016-11-05,69,V ugm-3,35,V ugm-3,24,V ugm-3,51,V ugm-3,23,V ugm-3,26,V ugm-3,22,V ugm-3,33,V ugm-3,65,V ugm-3,38,V ugm-3,,,No data,V ugm-3,65,V ugm-3,65,V ugm-3
2016-11-06,52,V ugm-3,20,V ugm-3,15,V ugm-3,35,V ugm-3,15,V ugm-3,13,V ugm-3,19,V ugm-3,18,V ugm-3,35,V ugm-3,23,V ugm-3,,,No data,V ugm-3,54,V ugm-3,45,V ugm-3
2016-11-07,81,V ugm-3,32,V ugm-3,22,V ugm-3,44,V ugm-3,20,V ugm-3,19,V ugm-3,30,V ugm-3,29,V ugm-3,54,V ugm-3,36,V ugm-3,,,No data,V ugm-3,73,V ugm-3,55,V ugm-3
2016-11-08,77,V ugm-3,57,V ugm-3,No data,V ugm-3,60,V ugm-3,40,V ugm-3,49,V ugm-3,48,V ugm-3,76,V ugm-3,116,V ugm-3,61,V ugm-3,,,No data,V ugm-3,53,V ugm-3,73,V ugm-3
2016-11-09,63,V ugm-3,41,V ugm-3,No data,V ugm-3,55,V ugm-3,34,V ugm-3,34,V ugm-3,39,V ugm-3,45,V ugm-3,84,V ugm-3,49,V ugm-3,,,No data,V ugm-3,71,V ugm-3,61,V ugm-3
2016-11-10,63,V ugm-3,45,V ugm-3,No data,V ugm-3,63,V ugm-3,33,V ugm-3,35,V ugm-3,40,V ugm-3,57,V ugm-3,116,V ugm-3,50,V ugm-3,,,No data,V ugm-3,57,V ugm-3,74,V ugm-3
2016-11-11,83,V ugm-3,56,V ugm-3,34,V ugm-3,57,V ugm-3,34,V ugm-3,39,V ugm-3,51,V ugm-3,74,V ugm-3,107,V ugm-3,54,V ugm-3,,,No data,V ugm-3,67,V ugm-3,65,V ugm-3
2016-11-12,78,V ugm-3,48,V ugm-3,24,V ugm-3,55,V ugm-3,20,V ugm-3,38,V ugm-3,42,V ugm-3,74,V ugm-3,85,V ugm-3,49,V ugm-3,,,No data,V ugm-3,51,V ugm-3,39,V ugm-3
2016-11-13,83,V ugm-3,39,V ugm-3,24,V ugm-3,56,V ugm-3,24,V ugm-3,26,V ugm-3,41,V ugm-3,41,V ugm-3,59,V ugm-3,45,V ugm-3,,,No data,V ugm-3,71,V ugm-3,67,V ugm-3
2016-11-14,67,V ugm-3,63,V ugm-3,31,V ugm-3,60,V ugm-3,31,V ugm-3,40,V ugm-3,40,V ugm-3,73,V ugm-3,135,V ugm-3,54,V ugm-3,,,No data,V ugm-3,48,V ugm-3,65,V ugm-3
2016-11-15,45,V ugm-3,38,V ugm-3,20,V ugm-3,48,V ugm-3,24,V ugm-3,25,V ugm-3,25,V ugm-3,48,V ugm-3,114,V ugm-3,35,V ugm-3,,,No data,V ugm-3,34,V ugm-3,58,V ugm-3
2016-11-16,42,V ugm-3,35,V ugm-3,14,V ugm-3,44,V ugm-3,19,V ugm-3,20,V ugm-3,No data,V ugm-3,57,V ugm-3,129,V ugm-3,30,V ugm-3,,,No data,V ugm-3,23,V ugm-3,52,V ugm-3
2016-11-17,52,V ugm-3,40,V ugm-3,16,V ugm-3,45,V ugm-3,16,V ugm-3,21,V ugm-3,,,70,V ugm-3,132,V ugm-3,29,V ugm-3,,,No data,V ugm-3,22,V ugm-3,43,V ugm-3
2016-11-18,61,V ugm-3,49,V ugm-3,23,V ugm-3,51,V ugm-3,24,V ugm-3,32,V ugm-3,,,84,V ugm-3,150,V ugm-3,39,V ugm-3,,,No data,V ugm-3,35,V ugm-3,52,V ugm-3
2016-11-19,77,V ugm-3,56,V ugm-3,19,V ugm-3,52,V ugm-3,18,V ugm-3,38,V ugm-3,,,85,V ugm-3,119,V ugm-3,44,V ugm-3,,,No data,V ugm-3,37,V ugm-3,45,V ugm-3
2016-11-20,50,V ugm-3,30,V ugm-3,18,V ugm-3,48,V ugm-3,19,V ugm-3,23,V ugm-3,,,44,V ugm-3,76,V ugm-3,32,V ugm-3,,,No data,V ugm-3,36,V ugm-3,43,V ugm-3
2016-11-21,77,V ugm-3,41,V ugm-3,18,V ugm-3,53,V ugm-3,16,V ugm-3,33,V ugm-3,,,68,V ugm-3,89,V ugm-3,40,V ugm-3,,,No data,V ugm-3,49,V ugm-3,41,V ugm-3
2016-11-22,57,V ugm-3,41,V ugm-3,14,V ugm-3,42,V ugm-3,10,V ugm-3,25,V ugm-3,,,74,V ugm-3,110,V ugm-3,31,V ugm-3,,,No data,V ugm-3,25,V ugm-3,35,V ugm-3
2016-11-23,82,V ugm-3,47,V ugm-3,26,V ugm-3,63,V ugm-3,27,V ugm-3,34,V ugm-3,No data,V ugm-3,44,V ugm-3,60,V ugm-3,49,V ugm-3,,,No data,V ugm-3,79,V ugm-3,68,V ugm-3
2016-11-24,41,V ugm-3,31,V ugm-3,10,V ugm-3,45,V ugm-3,12,V ugm-3,15,V ugm-3,20,V ugm-3,22,V ugm-3,35,V ugm-3,22,V ugm-3,,,No data,V ugm-3,53,V ugm-3,53,V ugm-3
2016-11-25,48,V ugm-3,42,V ugm-3,16,V ugm-3,50,V ugm-3,22,V ugm-3,24,V ugm-3,29,V ugm-3,31,V ugm-3,46,V ugm-3,29,V ugm-3,,,No data,V ugm-3,66,V ugm-3,61,V ugm-3
2016-11-26,71,V ugm-3,45,V ugm-3,32,V ugm-3,54,V ugm-3,27,V ugm-3,32,V ugm-3,37,V ugm-3,34,V ugm-3,55,V ugm-3,41,V ugm-3,,,No data,V ugm-3,77,V ugm-3,68,V ugm-3
2016-11-27,59,V ugm-3,38,V ugm-3,16,V ugm-3,49,V ugm-3,14,V ugm-3,21,V ugm-3,28,V ugm-3,24,V ugm-3,45,V ugm-3,30,V ugm-3,,,No data,V ugm-3,55,V ugm-3,66,V ugm-3
2016-11-28,80,V ugm-3,45,V ugm-3,26,V ugm-3,60,V ugm-3,28,V ugm-3,36,V ugm-3,44,V ugm-3,54,V ugm-3,82,V ugm-3,46,V ugm-3,,,No data,V ugm-3,72,V ugm-3,67,V ugm-3
2016-11-29,124,V ugm-3,76,V ugm-3,53,V ugm-3,80,V ugm-3,59,V ugm-3,60,V ugm-3,88,V ugm-3,90,V ugm-3,108,V ugm-3,81,V ugm-3,,,No data,V ugm-3,112,V ugm-3,100,V ugm-3
2016-11-30,165,V ugm-3,93,V ugm-3,61,V ugm-3,118,V ugm-3,78,V ugm-3,80,V ugm-3,92,V ugm-3,120,V ugm-3,193,V ugm-3,122,V ugm-3,,,No data,V ugm-3,105,V ugm-3,131,V ugm-3
2016-12-01,121,V ugm-3,77,V ugm-3,56,V ugm-3,94,V ugm-3,63,V ugm-3,73,V ugm-3,84,V ugm-3,88,V ugm-3,157,V ugm-3,91,V ugm-3,,,No data,V ugm-3,85,V ugm-3,107,V ugm-3
2016-12-02,129,V ugm-3,56,V ugm-3,No data,V ugm-3,62,V ugm-3,50,V ugm-3,48,V ugm-3,70,V ugm-3,77,V ugm-3,95,V ugm-3,72,V ugm-3,,,No data,V ugm-3,93,V ugm-3,94,V ugm-3
2016-12-03,80,V ugm-3,51,V ugm-3,22,V ugm-3,50,V ugm-3,27,V ugm-3,38,V ugm-3,51,V ugm-3,59,V ugm-3,91,V ugm-3,50,V ugm-3,,,No data,V ugm-3,80,V ugm-3,74,V ugm-3
2016-12-04,79,V ugm-3,52,V ugm-3,30,V ugm-3,55,V ugm-3,35,V ugm-3,44,V ugm-3,63,V ugm-3,63,V ugm-3,88,V ugm-3,55,V ugm-3,,,No data,V ugm-3,78,V ugm-3,73,V ugm-3
2016-12-05,103,V ugm-3,74,V ugm-3,43,V ugm-3,72,V ugm-3,56,V ugm-3,54,V ugm-3,91,V ugm-3,87,V ugm-3,88,V ugm-3,74,V ugm-3,,,No data,V ugm-3,102,V ugm-3,84,V ugm-3
2016-12-06,101,V ugm-3,78,V ugm-3,37,V ugm-3,67,V ugm-3,44,V ugm-3,57,V ugm-3,70,V ugm-3,91,V ugm-3,119,V ugm-3,71,V ugm-3,,,No data,V ugm-3,97,V ugm-3,82,V ugm-3
2016-12-07,68,V ugm-3,56,V ugm-3,20,V ugm-3,41,V ugm-3,20,V ugm-3,38,V ugm-3,49,V ugm-3,83,V ugm-3,127,V ugm-3,47,V ugm-3,,,No data,V ugm-3,39,V ugm-3,59,V ugm-3
2016-12-08,59,V ugm-3,50,V ugm-3,18,V ugm-3,39,V ugm-3,21,V ugm-3,34,V ugm-3,45,V ugm-3,77,V ugm-3,119,V ugm-3,40,V ugm-3,,,No data,V ugm-3,32,V ugm-3,45,V ugm-3
2016-12-09,55,V ugm-3,48,V ugm-3,18,V ugm-3,31,V ugm-3,20,V ugm-3,28,V ugm-3,39,V ugm-3,74,V ugm-3,118,V ugm-3,35,V ugm-3,,,No data,V ugm-3,31,V ugm-3,45,V ugm-3
